Surge (m),Sway (m),Heave (m),Roll (deg),Pitch (deg),Yaw (deg),Vessel x0Acc rel. g (m/s^2),Vessel y0Acc rel. g (m/s^2),Vessel z0Acc rel. g (m/s^2),Vessel x0Ang Vel (deg/s),Vessel y0Ang Vel (deg/s),Vessel z0Ang Vel (deg/s),Num Category
0.007923586,0.277986633,27.27299944,1.102873207,0.006138179,0.027701545,0.001953963,0.249185343,9.851130177,0.310901807,0.004766923,0.014510607,3
0.01428397,0.299744138,27.3118894,0.913466511,0.004371973,0.033648443,0.004878871,0.237813194,9.859037064,0.442559546,0.001413882,0.008987286,3
0.019251647,0.301342031,27.36440872,0.665175475,0.004977003,0.036248618,0.007220722,0.216166581,9.862433878,0.545321983,0.004285492,0.000984312,3
0.022229107,0.277680214,27.43115639,0.374005071,0.008831143,0.034315871,0.008343776,0.179470076,9.857732112,0.613263209,0.011128613,0.009097317,2
0.022793268,0.225653602,27.51066412,0.058417314,0.016048595,0.027144903,0.00731431,0.120299359,9.841708328,0.642520431,0.017387887,0.019548925,2
0.020883411,0.146403289,27.59875155,0.261666601,0.025817386,0.0150919,0.004436572,0.044644064,9.815437033,0.631011669,0.021269966,0.028158255,2
0.016784094,0.045038099,27.68880861,0.565671625,0.036567872,0.000591049,0.00046507,0.03999722,9.781570798,0.578293014,0.021521307,0.033678162,2
0.011028446,0.070190898,27.77248506,0.833377901,0.046275896,0.018106248,0.004217033,0.130520743,9.742989002,0.486347142,0.017428755,0.035170015,2
0.004369695,0.188058303,27.84048293,1.046221803,0.052761721,0.035201514,0.008834785,0.219066245,9.70472445,0.359810817,0.00895899,0.031996385,1
0.002305204,0.295407321,27.88372374,1.188618654,0.054064186,0.049441448,0.012680646,0.297992449,9.67224533,0.205978442,0.003130205,0.024098305,1
0.008084275,0.378597656,27.89464695,1.249254939,0.048799894,0.058516712,0.014834768,0.355793699,9.651914814,0.034535611,0.01732801,0.012084706,1
0.012201333,0.425821099,27.86860676,1.222120946,0.036502715,0.060738464,0.014626098,0.383368353,9.648541695,0.143068904,0.031447298,0.002373847,1
0.014176789,0.429050027,27.80491575,1.107300557,0.017808426,0.055393535,0.012234109,0.378728669,9.663683633,0.314024537,0.043174199,0.017435349,1
0.013826613,0.384796106,27.70725209,0.911411158,0.005593551,0.042707765,0.007803592,0.338113802,9.697579193,0.465255891,0.050422024,0.031275773,1
0.011281484,0.295115329,27.5836978,0.647401348,0.031111378,0.023902369,0.001752727,0.261564504,9.747556214,0.584687512,0.0515646,0.041840885,2
0.006983744,0.168099264,27.44619704,0.333792839,0.05554002,0.001183541,0.005312107,0.152616757,9.808488803,0.662268322,0.045763401,0.047169703,2
0.001650598,0.017555582,27.30941998,0.006573979,0.07546606,0.022395265,0.012317441,0.023151474,9.872273863,0.690840284,0.033179011,0.045743238,2
0.003860964,0.139055075,27.18892845,0.348085757,0.087808805,0.043463722,0.017728355,0.108114339,9.929435327,0.66653575,0.015232221,0.037675373,2
0.008766395,0.283840418,27.09898769,0.664199771,0.090386615,0.059136031,0.020878615,0.229422263,9.97313677,0.589661544,0.005747917,0.024357877,2
0.012436066,0.400516964,27.05075833,0.929673697,0.082262778,0.067369471,0.021188587,0.32652076,9.99743308,0.465074357,0.026991187,0.007784556,3
0.014470304,0.476567824,27.05073815,1.122753433,0.063947419,0.067286128,0.018614335,0.390846015,9.999655241,0.301882942,0.045590372,0.009339321,3
0.014709024,0.504265046,27.09993539,1.227279233,0.037337586,0.059152753,0.014019991,0.421808137,9.980639449,0.113265014,0.059167294,0.025040342,3
0.013144449,0.480521199,27.19384649,1.234387859,0.005411054,0.043992465,0.007533034,0.410681533,9.941247836,0.085109913,0.065968188,0.037672889,3
0.009992002,0.408192824,27.32267233,1.143309954,0.028069496,0.023710205,0.00020816,0.358332897,9.885993045,0.276698487,0.064907975,0.045304548,3
0.005708509,0.295978993,27.47242314,0.961562142,0.059026942,0.000946513,0.008005593,0.273118552,9.82175431,0.445170893,0.05597937,0.04703345,3
0.000907348,0.156991783,27.62670673,0.704390952,0.083637427,0.021360703,0.01504285,0.162798609,9.755601488,0.576251801,0.04013179,0.042649475,3
0.003707731,0.007264615,27.76871673,0.393414414,0.09882486,0.04028704,0.019961636,0.0447996,9.696398263,0.658867475,0.01925837,0.032932081,3
0.00753232,0.137230198,27.88351259,0.054799535,0.102746903,0.053573342,0.021938141,0.067520899,9.651081403,0.686106589,0.003929666,0.019946632,2
0.010205535,0.262851597,27.959825,0.283097494,0.095051767,0.060014044,0.020868477,0.16478928,9.624222481,0.656177074,0.026461188,0.005908481,2
0.011645765,0.359538731,27.99116638,0.592317633,0.076874526,0.059494096,0.017086531,0.240315593,9.617812995,0.572405818,0.045492031,0.007104798,2
0.012013682,0.421322774,27.97621287,0.847798298,0.050614863,0.052823512,0.011509037,0.291798517,9.630828182,0.442922346,0.058805781,0.017779004,2
0.011611804,0.446221143,27.91850075,1.029499046,0.019549232,0.041432258,0.004547053,0.312313516,9.661614332,0.279422692,0.064934108,0.02506511,1
0.010870834,0.436683776,27.82577855,1.123881268,0.012569034,0.027350876,0.002518486,0.307860803,9.703920601,0.096154062,0.063348244,0.028156521,1
0.010189752,0.397789247,27.70849926,1.125026498,0.042093765,0.012641084,0.008247731,0.286131125,9.750837718,0.090906023,0.054879023,0.027888214,1
0.009767795,0.335389828,27.57821976,1.034971735,0.066005361,0.001152121,0.012702654,0.243062499,9.7987672,0.266248031,0.041063307,0.025048285,1
0.009680903,0.256390806,27.4465447,0.863141838,0.082142283,0.012798205,0.015043434,0.18951514,9.841193591,0.415835951,0.023912149,0.020257973,1
0.009805398,0.166907406,27.32374734,0.625508778,0.089475438,0.021763532,0.014897873,0.131068885,9.874734384,0.527797052,0.005951315,0.015293341,2
0.009811375,0.071753295,27.218033,0.343013674,0.088126469,0.028254525,0.013621948,0.059265937,9.900754391,0.594378216,0.010802202,0.010705176,2
0.009424754,0.02337794,27.13569868,0.039379819,0.07904037,0.032399863,0.01141399,0.017660543,9.917512417,0.612055439,0.024948367,0.005963861,2
0.00847206,0.112449099,27.08087778,0.260837401,0.063797715,0.034238127,0.008383156,0.092004224,9.924662882,0.581082826,0.035358499,0.001281734,2
0.006863854,0.189771693,27.05548304,0.534260705,0.044386595,0.033827262,0.005383635,0.162637664,9.923886481,0.505916914,0.041576822,0.003536303,2
0.004671504,0.249773829,27.05947853,0.760612801,0.022889885,0.031054696,0.002139732,0.216010019,9.914285621,0.394237879,0.043584464,0.008465317,3
0.002003324,0.288986051,27.09070163,0.924006881,0.001385322,0.026125677,0.001439092,0.245065432,9.896801337,0.255874308,0.041488243,0.012227737,3
0.00108561,0.306932892,27.14503352,1.013984484,0.018197863,0.019787035,0.004335528,0.256206417,9.875056177,0.102636712,0.03591151,0.014183772,3
0.004474321,0.304657892,27.21714371,1.026245101,0.034352436,0.012809711,0.006348955,0.247587643,9.850463203,0.052989038,0.02787284,0.014632461,3
0.007985395,0.28483977,27.30086732,0.962516768,0.046060391,0.005945226,0.007890265,0.215706554,9.824034134,0.199554769,0.018289542,0.013308552,3
0.011496548,0.25242702,27.38952633,0.829885753,0.052752849,0.000140281,0.008622161,0.168721464,9.79907306,0.327095038,0.008097484,0.010059201,3
0.014904737,0.213285972,27.47673617,0.639975065,0.054377827,0.00377704,0.00838003,0.113565743,9.778174166,0.427561518,0.001647241,0.005557041,3
0.01808774,0.172975874,27.55712409,0.407799299,0.051405218,0.00533529,0.007327385,0.055591319,9.7631658,0.495477824,0.010005346,0.000558075,2
0.020905935,0.135918984,27.62685647,0.15048082,0.044758556,0.004476911,0.005359471,0.00331628,9.755919395,0.527843209,0.016139657,0.00393095,2
0.02315319,0.104210025,27.68407269,0.113959705,0.035746152,0.00171803,0.002712167,0.039443504,9.756393562,0.524076253,0.01940343,0.006767526,2
0.024550679,0.077275401,27.72888666,0.367799203,0.025902775,0.001910961,0.000356124,0.069774345,9.763492887,0.485883489,0.01950718,0.00710991,2
0.024753194,0.051968267,27.76305331,0.594663697,0.016794405,0.004992945,0.003376817,0.089155375,9.774270176,0.416937906,0.01656864,0.00441368,2
0.023407389,0.023634308,27.78920701,0.780496549,0.009761567,0.006045781,0.005551193,0.103168802,9.784443259,0.322790578,0.011317562,0.000883918,2
0.020267583,0.01216706,27.80986195,0.914349634,0.005653555,0.003975422,0.006739207,0.111737273,9.791280634,0.210180649,0.00489669,0.007843568,2
0.015221071,0.058864802,27.82665837,0.988829645,0.004706696,0.001827095,0.00648299,0.12102052,9.791149949,0.086594846,0.001338709,0.015374746,1
0.008387165,0.117142451,27.83953536,1.0004669,0.006425776,0.011157968,0.004246431,0.137472883,9.781774564,0.039861674,0.005761516,0.021378289,1
0.00023587,0.183521285,27.84627946,0.949770674,0.009581801,0.02271474,0.000837733,0.154220804,9.765830498,0.161596673,0.007079559,0.023999891,2
0.008529511,0.251727279,27.84305662,0.840744473,0.012519016,0.034616189,0.002757256,0.165605758,9.746948686,0.272225567,0.004831019,0.022794753,2
0.017132937,0.314212995,27.82525393,0.680325848,0.013520924,0.044951246,0.006083099,0.1718446,9.72831909,0.366357393,0.000774757,0.017892226,2
0.024780579,0.362597413,27.78829424,0.477907749,0.0110954,0.051914717,0.008699843,0.171786714,9.714009391,0.439590415,0.00897051,0.009519342,2
0.030718459,0.388447703,27.72864434,0.244790832,0.004254339,0.05394325,0.009869537,0.159684915,9.708938178,0.48872981,0.018392856,0.001572406,2
0.03436609,0.385015161,27.64498302,0.006425124,0.007205716,0.050082536,0.00919218,0.132796138,9.716205678,0.511707581,0.027219196,0.013842032,2
0.035396323,0.348321377,27.53897849,0.262265897,0.022589455,0.040143953,0.007101616,0.094690403,9.73607765,0.507035731,0.033702688,0.025958159,2
0.033690428,0.277188246,27.41549053,0.508683088,0.040399518,0.024504879,0.003512351,0.040680845,9.769175536,0.474035939,0.036363814,0.036699867,2
0.0294056,0.1747134,27.28271482,0.731623344,0.058426058,0.004356754,0.001669201,0.032416167,9.81385789,0.413364142,0.033952807,0.043896075,2
0.023052718,0.049320508,27.15177594,0.91761948,0.073959923,0.018065929,0.007329685,0.113869518,9.86406278,0.326619753,0.025984916,0.045734777,3
0.01535311,0.087004587,27.03530939,1.05423575,0.084279392,0.040034967,0.012215156,0.191798327,9.912990306,0.216410715,0.013051787,0.041962208,3
0.007054663,0.220989205,26.94574084,1.130746141,0.08715863,0.05899049,0.015660789,0.259538341,9.954950147,0.087078048,0.003424009,0.033347915,3
0.001129325,0.339209419,26.89380003,1.139151116,0.081206887,0.072778107,0.017666589,0.314994006,9.985647957,0.054769946,0.021591699,0.020700564,3
0.00847633,0.428510352,26.8873209,1.075274013,0.066033388,0.079556036,0.017833643,0.348481708,10.00008767,0.200601469,0.039366022,0.004828194,3
0.014330528,0.478137547,26.92992717,0.939442254,0.042415835,0.078140966,0.015267675,0.346037745,9.993937501,0.341051436,0.05433129,0.012068528,3
0.018307331,0.482727658,27.01998932,0.736796305,0.012393341,0.068659503,0.01029267,0.308688543,9.96774839,0.466197817,0.064210929,0.027124515,3
0.020322943,0.442591045,27.15074209,0.477517948,0.020994014,0.052439188,0.003856859,0.243155024,9.924745707,0.565951716,0.067483296,0.038464414,2
0.020514192,0.362644893,27.31118121,0.176629079,0.054161122,0.031522614,0.003056772,0.156923453,9.869657351,0.631237972,0.063518385,0.04518642,2
0.019161546,0.251296376,27.48735203,0.146779898,0.083469241,0.008243646,0.009588017,0.056738376,9.807918363,0.655060338,0.052617133,0.047205715,2
0.016650349,0.119720306,27.66378237,0.47087068,0.105659011,0.014983742,0.015365342,0.053072067,9.744837333,0.63357918,0.03578091,0.044439749,2
0.013483986,0.018622877,27.8249453,0.772724754,0.118188473,0.035679487,0.019346155,0.158123257,9.688028096,0.566273695,0.014723418,0.037166354,2
0.010145772,0.15029436,27.95705254,1.029962218,0.119607925,0.051789503,0.020745903,0.246819495,9.643666669,0.455890634,0.008109591,0.026825943,2
0.006962187,0.263835191,28.04948484,1.222493404,0.109764355,0.062075027,0.019604825,0.313796702,9.615315226,0.308836368,0.030102258,0.01497307,1
0.004085,0.350543409,28.09560196,1.33426817,0.089766835,0.066125229,0.016100132,0.353706378,9.60513165,0.134734539,0.048781838,0.0031488,1
0.001505461,0.404957883,28.09309883,1.354757136,0.061804601,0.064298607,0.011230984,0.369045623,9.611864762,0.054049135,0.062241426,0.00760673,1
0.000820706,0.424221275,28.04374255,1.280100714,0.028782971,0.0573433,0.005504289,0.35629811,9.634730262,0.243494963,0.06934006,0.01683357,1
0.002949825,0.408538657,27.95307322,1.113524887,0.005993246,0.046382107,0.000612892,0.315366067,9.670985185,0.419429457,0.069516478,0.023625664,1
0.004937562,0.361090656,27.82972057,0.865260424,0.039183385,0.032834624,0.005877074,0.255876926,9.715055985,0.568126704,0.063175388,0.027872786,2
0.006713784,0.28654084,27.68427024,0.551983179,0.067845756,0.0179448,0.010218893,0.177188412,9.764064956,0.677842701,0.051418451,0.029846303,2
0.008145251,0.191301614,27.52850363,0.195463392,0.089645279,0.002899171,0.013317011,0.086608525,9.813305896,0.739959963,0.035662856,0.029374483,2
0.009057716,0.082728344,27.37438427,0.179016163,0.103052594,0.011288756,0.014693189,0.006241473,9.858441529,0.749140698,0.017787377,0.027120173,2
0.009223606,0.031892842,27.23311224,0.544531229,0.107450862,0.023962902,0.014987302,0.10119986,9.898106601,0.704278788,0.000444607,0.023409528,2
0.008497864,0.144841892,27.11465225,0.874633097,0.103018456,0.034509804,0.013919587,0.185879376,9.928858605,0.608203266,0.017476697,0.018406528,3
0.006783825,0.249359931,27.0269553,1.145118247,0.09069394,0.042619773,0.011561859,0.254359246,9.949735007,0.467109647,0.031860878,0.013164331,3
0.004029702,0.339985863,26.97562061,1.335792049,0.072000946,0.048310605,0.008846388,0.309263147,9.961874462,0.290797065,0.042783565,0.007935397,3
0.000350941,0.411451022,26.9640054,1.432049585,0.048738769,0.051512006,0.005870685,0.344693674,9.964701437,0.091590002,0.049910013,0.002602403,3
0.003987253,0.459033752,26.99308668,1.425869544,0.022810072,0.052119096,0.003096486,0.361641482,9.959127204,0.116559019,0.053233897,0.002831936,3
0.008552061,0.478179981,27.061582,1.316498472,0.003977585,0.049859644,0.000910147,0.360434324,9.945575398,0.31872288,0.053150568,0.008931802,3
0.012741619,0.464494936,27.16601717,1.110594842,0.030030021,0.04424205,0.000941726,0.336797162,9.923321394,0.500384728,0.050108879,0.015875602,3
0.015895279,0.414874806,27.3005898,0.821785042,0.053943867,0.034847965,0.002513857,0.290922371,9.892441989,0.648295836,0.044513777,0.023384085,3
0.01738429,0.3282758,27.45720392,0.469828809,0.074480538,0.021501252,0.004084327,0.221973927,9.852815526,0.751339965,0.036678213,0.030854536,3
0.016724947,0.206685782,27.62557141,0.079333668,0.090506503,0.004480861,0.005766772,0.132771972,9.805489062,0.801335829,0.026778207,0.037300594,2
0.013665089,0.055662003,27.79357338,0.321848812,0.10097144,0.015390953,0.007771689,0.025337076,9.751890436,0.793625506,0.014939585,0.041649303,2
0.008289156,0.114935687,27.94774645,0.704576381,0.104882991,0.036580385,0.010498632,0.098261081,9.69435646,0.727771704,0.001150265,0.042201057,2
0.001125865,0.290565311,28.0740467,1.040498105,0.101328998,0.056688329,0.013203739,0.222868416,9.639377148,0.607270678,0.014366851,0.037579828,2
0.006980925,0.454292607,28.15937128,1.303895492,0.089729583,0.07302901,0.014904583,0.333277152,9.594097537,0.439176041,0.030718809,0.02799361,1
0.01508274,0.589439833,28.19316227,1.473524201,0.070101713,0.083286927,0.015285032,0.421238891,9.564066675,0.234322633,0.046568683,0.01437492,1
0.022241905,0.68114314,28.16866404,1.534411175,0.043192472,0.085762857,0.013853216,0.47566317,9.555026798,0.006770622,0.060264547,0.001906878,1
0.02768388,0.718423595,28.08408627,1.479212041,0.010591929,0.079712203,0.010413391,0.48955693,9.570216702,0.227174146,0.069918926,0.018755283,1
0.03089673,0.695530348,27.94323245,1.309157086,0.025295842,0.06546791,0.005690497,0.465251356,9.608611377,0.449679858,0.073960403,0.034393728,1
0.031574113,0.611738442,27.75534101,1.034476546,0.061490599,0.044095621,1.06E-05,0.400177201,9.668553066,0.642931043,0.071390871,0.04755059,1
0.02964796,0.472187516,27.53471556,0.673860434,0.09464968,0.017411703,0.006709947,0.292227905,9.746118887,0.791135529,0.061632025,0.056262736,2
0.025375348,0.288606629,27.29983807,0.253189937,0.121327892,0.011869605,0.013199842,0.155720417,9.831882457,0.881371026,0.044991583,0.058938243,2
0.019211538,0.07718282,27.07143454,0.196108565,0.138467905,0.040723592,0.018627443,0.002191126,9.916998662,0.904631128,0.022886025,0.055387471,2
0.011736474,0.1430922,26.87046267,0.639433666,0.143792344,0.066171426,0.02278387,0.158721917,9.993391592,0.857335803,0.002702093,0.045494619,2
0.00366354,0.351841393,26.71608525,1.04173533,0.136082021,0.08541359,0.024272244,0.301677426,10.05086391,0.741149376,0.029137557,0.030338626,3
0.004374071,0.531275521,26.62321048,1.370065938,0.115541001,0.096695088,0.022668134,0.413842466,10.08434405,0.562985973,0.053350031,0.012856451,3
0.011900859,0.66776549,26.60099131,1.596415099,0.0838181,0.09949748,0.019100716,0.496995529,10.09353258,0.335704038,0.072842213,0.0049405,3
0.01844244,0.750687901,26.65240749,1.700446671,0.043673187,0.093864969,0.013896478,0.542539678,10.07757066,0.076815015,0.085820927,0.02200542,3
0.023542459,0.773216812,26.77391866,1.671340993,0.001295252,0.080335584,0.007355909,0.544676789,10.03792476,0.193322435,0.091035029,0.03696997,3
0.026842685,0.733200801,26.95569396,1.508924538,0.046983591,0.060005046,0.000326684,0.50521167,9.978707605,0.452722441,0.088040852,0.048878965,3
0.028092303,0.633062766,27.18258649,1.224036067,0.089218025,0.034354244,0.006717411,0.423904648,9.904274669,0.679706222,0.077151262,0.057085727,3
0.027218108,0.480349492,27.43536133,0.83784303,0.124108646,0.005334284,0.013403156,0.303730723,9.82000268,0.854956176,0.059235676,0.060695242,3
0.024399001,0.2879903,27.69227915,0.380258616,0.148362394,0.024546976,0.019035742,0.155082822,9.732893206,0.96307044,0.035720192,0.059000208,3
0.020039926,0.073238028,27.93110457,0.112369579,0.159608021,0.052466705,0.022914915,0.008782441,9.650442131,0.993973524,0.008576857,0.051978146,2
0.014696693,0.143917916,28.13117597,0.600271015,0.156644012,0.075628217,0.024819648,0.176502485,9.579414529,0.944240142,0.019891992,0.039999102,2
